청,서,지구대파출소,X좌표,Y좌표,주소
경북청,안동경찰서,일직파출소,128.661275,36.47535127,안동시 일직면 경북대로7356(운산리56-17)
경북청,안동경찰서,임동파출소,128.9184514,36.56696719,안동시 임동면 쳇거리길25(중평리894)
경북청,안동경찰서,임하파출소,128.8301876,36.52450109,안동시 임하면 충효로3257(신덕리688-2)
경북청,안동경찰서,태화지구대,128.7136741,36.56268788,안동시 태화2길7(태화동248-8)
경북청,안동경찰서,풍산파출소,128.5759,36.578467,안동시 풍산중앙길139(안교리62-1)
경북청,안동경찰서,풍천파출소,128.5074407,36.55617754,안동시 풍천면 지풍로1479(갈전리561-2)
경북청,영덕경찰서,강구파출소,129.3807188,36.3573832,영덕군 강구면 동해대로 4482
경북청,영덕경찰서,남정파출소,129.3722668,36.28441026,영덕군 남정면 진불길 29
경북청,영덕경찰서,병곡파출소,129.4108125,36.60130706,영덕군 병곡면 병곡길 62
경북청,영덕경찰서,영덕경찰서,129.3699011,36.40073081,영덕군 영덕읍 남산1길 14
경북청,영덕경찰서,영덕파출소,129.3702008,36.4105716,영덕군 영덕읍 중앙길 89
경북청,영덕경찰서,영해파출소,129.4075875,36.53679167,영덕군 영해면 예주2길 9
경북청,영덕경찰서,축산파출소,129.4417662,36.50539393,영덕군 축산면 영덕대게로 2049
경북청,영양경찰서,석보파출소,129.1247196,36.55747242,경북 영양군 석보면 원리길 15
경북청,영양경찰서,수비파출소,129.1980875,36.76635833,경북 영양군 수비면 한티로 459
경북청,영양경찰서,영양경찰서,129.1282037,36.6620868,경북 영양군 영양읍 영양창수로 135
경북청,영양경찰서,영양파출소,129.1123677,36.66309474,경북 영양군 영양읍 동서대로 29
경북청,영양경찰서,입암파출소,129.0894969,36.59132573,경북 영양군 입암면 입암로 72
경북청,영양경찰서,청기파출소,129.0628,36.66183206,경북 영양군 청기면 청기1길 12
경북청,영주경찰서,동부지구대,128.635633,36.82943835,영주시 원당로 288
경북청,영주경찰서,부석파출소,128.6561267,36.97974711,영주시 부석면 소천로 49
경북청,영주경찰서,서부지구대,128.6180642,36.82247694,영주시 선비로 205
경북청,영주경찰서,순흥파출소,128.5755238,36.91528749,영주시 순흥면 순흥로63
경북청,영주경찰서,신영주지구대,128.6242375,36.8113,영주시 선비로 66
경북청,영주경찰서,안정파출소,128.5565276,36.84629335,영주시 안정면 신제로 541
경북청,영주경찰서,영주경찰서,128.6237287,36.82823166,경북 영주시 광복로 47(영주1동 27-2)
경북청,영주경찰서,장수파출소,128.5789275,36.77666944,영주시 장수면 장안로 5
경북청,영주경찰서,풍기파출소,128.5235375,36.87095706,영주시 풍기읍 기주로 114
경북청,영천경찰서,고경파출소,129.047113,36.0016,영천시 고경면 해선리 317-2(호국로 1079)
경북청,영천경찰서,금호파출소,128.8742614,35.93176113,영천시 금호읍 교대리 167-45(금호로 115)
경북청,영천경찰서,대창파출소,128.8956785,35.87586782,영천시 대창면 대창리 743(금창로 674)
경북청,영천경찰서,동부지구대,128.9569313,35.98752108,영천시 야사동 134-8(호국로 88-1)
경북청,영천경찰서,북안파출소,129.0086616,35.91760714,경상북도 영천시 북안면 임포리 321
경북청,영천경찰서,신녕파출소,128.787488,36.0425,영천시 신녕면 화성리 870-2(장수로 1691)
경북청,영천경찰서,역전파출소,128.9397462,35.96004201,영천시 완산동 936-4(완산로 4-19)
경북청,영천경찰서,영천경찰서,128.9065577,35.95281724,영천시 금호읍 원제리 105-1
경북청,영천경찰서,임고파출소,128.974112,36.015975,영천시 임고면 양항리 460-1(포은로 439)
경북청,영천경찰서,중앙파출소,128.932543,35.96777394,영천시 창구동 207-5(최무선로 303)
경북청,영천경찰서,청통파출소,128.8193697,35.99556772,경북 청통면 치일리 36-7
경북청,영천경찰서,화남파출소,128.8916561,36.06026916,영천시 화남면 삼창리 241(천문로 1599)
경북청,영천경찰서,화산파출소,128.857775,36.01865,영천시 화산면 유성리 570(장수로 908)
경북청,예천경찰서,감천파출소,128.511125,36.66317373,예천군 감천면 충효로 1385(포리 417-2)
경북청,예천경찰서,예천경찰서,128.45165,36.657249,경북 예천군 예천읍 군청길 21(서본리 5-20)
경북청,예천경찰서,예천지구대,128.4439441,36.64802505,예천군 예천읍 역전길 2(서본리 212-42)
경북청,예천경찰서,용궁파출소,128.2750875,36.60717373,예천군 용궁면 용궁로 92(읍부리 330-1)
경북청,예천경찰서,용문파출소,128.4098087,36.68823661,예천군 용문면 용문경천로 1213(상금곡리 548-2)
경북청,예천경찰서,은풍파출소,128.4425818,36.74490851,예천군 하리면 은풍로 85(우곡리 135-4)
경북청,예천경찰서,지보파출소,128.389275,36.545875,예천군 지보면 지보로 151(소화리 544-4)
경북청,예천경찰서,풍양파출소,128.299287,36.510817,예천군 풍양면 낙상1길 60-3(낙상리 165-1)
경북청,예천경찰서,호명지구대,128.4686125,36.59513206,예천군 호명면 호명로 547(오천리 181-1)
경북청,울릉경찰서,도동파출소,130.9049625,37.48372627,울릉군 울릉읍 도동 2길 62
경북청,울릉경찰서,북면파출소,130.874358,37.54121053,울릉군 울릉읍 북면 천부 1길 20
경북청,울릉경찰서,서면파출소,130.8384625,37.4678596,울릉군 울릉읍 서면 남양4길 37
경북청,울릉경찰서,울릉경찰서,130.9060227,37.48426061,경북 울릉군 울릉읍 도동2길 62(도동1리 206-2)
경북청,울릉경찰서,저동파출소,130.909175,37.493576,울릉군 울릉읍 도동3리 봉래2길 30-2
경북청,울진경찰서,근남파출소,129.3957067,36.96298869,경북 울진군 근남면 노음리326-2
경북청,울진경찰서,금강송파출소,129.249525,36.93619294,경북 울진군 서면 삼근리 196
경북청,울진경찰서,기성파출소,129.4528438,36.79887492,경북 울진군 기성면 척산리 87
경북청,울진경찰서,북면파출소,129.3733824,37.10201817,경북 울진군 북면 부구146-17
경북청,울진경찰서,울진경찰서,129.3978121,36.98481913,경북 울진군 울진읍 읍내3리 205
경북청,울진경찰서,울진파출소,129.4029158,36.99643345,경북 울진군 울진읍 읍내리 556-5
경북청,울진경찰서,죽변파출소,129.4215375,37.05955,경북 울진군 죽변면 죽변리 351
경북청,울진경찰서,평해파출소,129.441375,36.7260846,경북 울진군 평해읍 평해리 823-5
경북청,울진경찰서,후포파출소,129.4433125,36.67659294,경북 울진군 후포면 삼율리167-9
경북청,의성경찰서,금성파출소,128.6810078,36.25595095,경북 의성군 금성면 탑리길 55
경북청,의성경찰서,다인파출소,128.355562,36.448601,경북 의성군 다인면 서릉길 62
경북청,의성경찰서,단밀파출소,128.3829201,36.37651426,경북 의성군 단밀면 주속길 70
경북청,의성경찰서,봉양파출소,128.5796037,36.2990099,경북 의성군 봉양면 도리원1길 53
경북청,의성경찰서,안계파출소,128.4367398,36.38436455,경북 의성군 안계면 안계길 143
경북청,의성경찰서,안평파출소,128.5802625,36.3770404,경북 의성군 안평면 안평의성로 1
경북청,의성경찰서,옥산파출소,128.8051,36.39443206,경북 의성군 옥산면 신감옥산로 1228-3
경북청,의성경찰서,의성경찰서,128.6974972,36.35025823,경북 의성군 의성읍 동서1길 31(후죽1리 608-3)
경북청,의성경찰서,의성지구대,128.6709305,36.42377425,경북 의성군 의성읍 동서1길 29
경북청,의성경찰서,춘산파출소,128.8130209,36.23756425,경북 의성군 춘산면 금성현서로 1491
경북청,청도경찰서,금천파출소,128.8912915,35.69283974,경북 청도군 금천면 금천로 46(동곡리 786-11)
경북청,청도경찰서,매전파출소,128.8571839,35.66790574,경북 청도군 매전면 청려로 3711(동산리 183-1)
경북청,청도경찰서,이서파출소,128.657825,35.64220706,경북 청도군 이서면 학산1길 48(학산리 176-1)
경북청,청도경찰서,중앙파출소,128.7454625,35.64150706,경북 청도군 청도읍 청화로 194(고수리 969-26)
경북청,청도경찰서,청도경찰서,128.75015,35.65370706,경북 청도군 청도읍 새마을로 1362
경북청,청도경찰서,풍각파출소,128.6180367,35.64172258,경북 청도군 풍각면 헐티로 212(송서리 592-1)
경북청,청송경찰서,부남파출소,129.0637316,36.34530487,경북 청송군 부남면 eojs로 127
경북청,청송경찰서,안덕파출소,128.961125,36.289875,경북 청송군 안덕면 안덕로 95
경북청,청송경찰서,주왕산파출소,129.1596827,36.35693535,경북 청송군 부동면 이전앞길 5
경북청,청송경찰서,진보파출소,129.045825,36.528825,경북 청송군 진보면 진보로 129
경북청,청송경찰서,청송경찰서,129.053075,36.4380346,경상북도 청송군 청송읍 월막리 444
경북청,청송경찰서,청송파출소,129.0367057,36.46218362,경북 청송군 청송읍 월막1길135(동부리 81)
경북청,청송경찰서,현동파출소,129.018575,36.28992561,경북 청송군 현동면 청송로 2667
경북청,청송경찰서,현서파출소,128.8974493,36.2765939,경북 청송군 현서면 구산돌로 43
경북청,칠곡경찰서,가산파출소,128.538725,36.0865154,칠곡군 가산면 천평리 38
경북청,칠곡경찰서,동명파출소,128.5537125,35.9808346,칠곡군 동명면 송산리 1-3
경북청,칠곡경찰서,북삼지구대,128.3434452,36.0626503,칠곡군 북삼읍 인평1리 367-5
경북청,칠곡경찰서,석적지구대,128.4096,36.049525,칠곡군 석적읍 포남리 619-1
경북청,칠곡경찰서,약목파출소,128.3647565,36.03338797,칠곡군 약목면 복성리 973-1
경북청,칠곡경찰서,왜관지구대,128.3973625,35.99081794,칠곡군 왜관읍 왜관리 265
경북청,칠곡경찰서,지천파출소,128.4892,35.95616,칠곡군 지천면 신리 402
경북청,칠곡경찰서,칠곡경찰서,128.3862541,36.00909608,경북 칠곡군 약목면 칠곡대로1050(관호리 733-1)
경북청,포항남부경찰서,구룡포파출소,129.5521751,35.98802537,포항남구 구룡포읍 구룡포리 954-22
경북청,포항남부경찰서,대송파출소,129.363675,35.9851846,포항남구 대송면 제내리 454
경북청,포항남부경찰서,동해파출소,129.4387317,35.98852255,포항남구 동해면 도구리 653-2
경북청,포항남부경찰서,문덕파출소,129.408937,35.96643092,포항시 남구 오천읍 원리 939-3
경북청,포항남부경찰서,상대지구대,129.3591759,36.01533409,포항남구 상도동 18-125
경북청,포항남부경찰서,송도파출소,129.3808734,36.03050746,포항남구 송도동 378-90
경북청,포항남부경찰서,연일파출소,129.3463026,35.99723628,포항남구 연일읍 생지리 254-6
경북청,포항남부경찰서,오천파출소,129.415547,35.96710832,포항시 남구 오천읍 세계리 838-6
경북청,포항남부경찰서,장기파출소,129.4932543,35.89536833,포항남구 장기면 읍내리 11-4
경북청,포항남부경찰서,청림파출소,129.4036735,35.99564734,포항남구 청림동 956-2
경북청,포항남부경찰서,포항남부경찰서,129.3471562,36.00739195,포항남구 상도동 497
경북청,포항남부경찰서,해도파출소,129.3685875,36.01650833,포항남구 해도동 104-1
경북청,포항남부경찰서,호미곶파출소,129.56333,36.07716304,포항남구 호미곶면 대보리 283-1
경북청,포항남부경찰서,효자지구대,129.3308703,36.00820107,포항남구 효자동 274-8
경북청,포항북부경찰서,기계파출소,129.2065512,36.07100436,경북포항시북구기계면현내리314
경북청,포항북부경찰서,기북파출소,129.1656125,36.12785706,경북포항시북구기북면용기리176-1
경북청,포항북부경찰서,덕산파출소,129.3655245,36.04409701,경북포항시북구덕수동47-19
경북청,포항북부경찰서,송라파출소,129.3585947,36.22862585,경북포항시북구송라면광천리32-40
경북청,포항북부경찰서,신광파출소,129.2603944,36.12828559,경북포항시북구신광면토성리680-4
경북청,포항북부경찰서,양덕파출소,129.3891367,36.09004058,경북 포항시 북구 장량중앙로 65
경북청,포항북부경찰서,양학파출소,129.3505158,36.02545539,경북포항시북구득량동4-4
경북청,포항북부경찰서,역전파출소,129.3608251,36.03640629,경북포항시북구대흥동613-1
경북청,포항북부경찰서,장성파출소,129.3755104,36.06626922,경북포항시 북구 장성동 866-197
경북청,포항북부경찰서,죽도파출소,129.3621734,36.02751862,경북포항시북구죽도동105
경북청,포항북부경찰서,죽장파출소,129.095134,36.16031292,경북포항시북구죽장면입암리311-1
경북청,포항북부경찰서,청하파출소,129.3393475,36.19518832,경북포항시북구청하면미남리448-3
경북청,포항북부경찰서,포항북부경찰서,129.365387,36.04261387,경상북도 포항시 북구 덕산동 123-1
경북청,포항북부경찰서,학산파출소,129.3737546,36.05295777,경북포항시북구 항구동38-2
경북청,포항북부경찰서,흥해파출소,129.3480213,36.11162034,경북포항시 북구 흥해읍 성내리48
경북청,,경북청,128.601475,35.892565,대구광역시 북구 산격4동 1445-3
